Run	Perc	ADF effect strength initiating heroin with Rx OUD	Base survival probability H OD relative to Rx	Base survival probability Rx OD	Developing HUD rate no Rx OUD	Developing HUD rate with Rx OUD	Developing Rx OUD rate	Fentanyl effect on base survival max relative to H	Fentanyl effect on OD rate H max	Fraction Nx kits to H users	Heroin availability strength developing HUD	Heroin availability strength initiating NDHU no Rx	Heroin availability strength net quit NDHU	Initial stock correction[RXM]	Initial stock correction[NDH]	Initial stock correction[OUB]	Initial stock correction[OUM]	Initial stock correction[OUV]	Initial stock correction[OUT]	Initial stock correction[OUR]	Initial stock correction[OUS]	Initial stock correction[OHB]	Initial stock correction[OHM]	Initial stock correction[OHV]	Initial stock correction[OHT]	Initial stock correction[OHR]	Initial stock correction[OHS]	Initial stock correction[HUB]	Initial stock correction[HUM]	Initial stock correction[HUV]	Initial stock correction[HUT]	Initial stock correction[HUR]	Initial stock correction[HUS]	Initiating heroin no Rx base	Initiating Rx misuse diverted base	Initiation rate heroin with Rx misuse	Initiation rate heroin with Rx OUD relative to Rx misuse	Initiation rate Rx misuse own Rx	Net quit rate heroin with Rx misuse	Net quit rate heroin with Rx OUD	Net quit rate NDHU	Net quit rate Rx misuse	NSDUH misuse redefinition fixed effect	Nx kit distribution efficiency	Overdose rate base HUD	Overdose rate NDHU relative to HUD	Overdose rate base Rx misuse	Overdose rate base Rx OUD	Overdose rate synth baseline	Perceived risk strength initiating heroin with Rx use	Perceived risk strength initiating NDHU no Rx	Perceived risk strength initiating Rx misuse diverted	Perceived risk strength initiating Rx misuse own Rx	Perceived risk strength net quit heroin with Rx OUD	Perceived risk strength net quit NDHU	Perceived risk strength net quit NDHU with Rx	Perceived risk strength net quit Rx misuse	Relapse rate HUD	Relapse rate Rx OUD relative to HUD	Remission rate Rx OUD relative to HUD	Rx availability strength developing Rx OUD	Rx availability strength initiating Rx misuse	Rx availability strength net quit Rx misuse	Rx vs H availability strength developing HUD with Rx OUD	Rx vs H availability strength initiating heroin with Rx OUD	Rx vs H availability strength initiating NDHU with Rx	Social influence strength developing HUD	Social influence strength developing Rx OUD	Social influence strength initiating heroin with Rx OUD	Social influence strength initiating NDHU no Rx	Social influence strength initiating NDHU with Rx	Social influence strength initiating Rx misuse	Time to stabilize remission	Tx seeking rate Rx OUD no H total
0	True	0.15373501	0.98863943	0.97069001	0.051031528	0.5332646	0.029564323	0.77586267	2.0208935	0.90706148	0.020023026	0.02912793	1.4026208	1.1141578	1.1780665	1.0394278	0.83858254	0.93776778	1.0266182	0.87737589	0.8	0.8	1.0354328000000002	1.0595932	0.91115313	0.93013834	0.97263235	0.97761091	1.1436271999999998	0.90175037	0.8148091	1.1566493	1.1313956	115258.19	1881553.3	0.012171136	4.390179	0.031719002	0.067307573	0.099247773	0.49111058	0.13010621	0.5	0.00035431496	0.19154537	0.25	0.001745945	0.22586399	0.0083089272	0.93733345	0.30275911	0.6194121	0.4579007000000001	0.18044451	0.015899941	0.12002672	0.60234262	0.60355082	0.16421128	1.0950214	1.0703318000000002	0.45356883	0.85354773	1.1380668	0.065110577	1e-06	0.015182643	0.039246551	1.9741457	0.19554314	2.0	0.69602244	9.3798719	0.41217885
0	Value	0.799013	0.9789190000000001	0.9729120000000001	0.05	0.44709499999999996	0.0221487	0.662158	2.59059	0.945694	1e-06	1e-06	1.9998099999999999	1.2	1.0976	1.15697	0.8000430000000001	1.0216100000000001	1.1527100000000001	0.8	0.8	1.01211	1.2	0.979353	1.2	0.8	0.8	1.1972	1.14255	1.0414	0.8483649999999999	1.2	1.2	124232.0	1868840.0	0.010973	4.40257	0.0328986	0.283767	0.2	0.179123	0.178475	0.294873	0.000337244	0.10560599999999999	1.0	0.00596182	0.22509899999999997	0.00578317	0.687825	0.166195	0.663917	0.586198	1e-06	1e-06	1.0134899999999998e-06	0.616938	0.5719380000000001	0.337905	1.56455	1.60101	0.287819	0.897982	1.86103	1e-06	1e-06	1e-06	1.00988e-06	2.0	4.2426e-06	1.9859	0.811602	9.778189999999999	0.520254
0	0.01	1e-06	0.96269382	0.9635827585	0.05	0.33867672	0.018346389050000002	0.5783340284999999	2.0	0.9183743205	1e-06	1e-06	0.26397684899999996	1.10536718	0.9015172365	0.8	0.8	0.8	0.9453876059999999	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.813572783	1.06126389	114143.78	1800000.0	0.0101701619	3.4910429	0.02618741215	0.01	0.122809171	0.0678293059	0.14107295150000002	0.1	0.00031595168	0.08073253025	0.6345179805	0.001	0.158328733	0.005	0.5420106065000001	0.11511341599999997	0.49368186950000004	0.235341791	1e-06	1e-06	1e-06	0.240459023	0.45189953	0.141566916	1.01385	0.66789323	1e-06	0.36375101	1.25256387	1e-06	1e-06	1e-06	1e-06	1.75341035	1e-06	1.567527095	0.06180845820000001	8.794470964999999	0.3606161860000001
0	0.025	0.055610888625	0.96513183125	0.96545670875	0.05	0.35109733	0.018767217	0.581523705	2.0	0.92624072	1e-06	1e-06	0.5120904225	1.1156655	0.93539585875	0.8	0.8	0.8	0.960921855	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8494357450000001	1.085129825	115211.31	1800000.0	0.010535447	3.5719292375	0.027495006625	0.01	0.13201843625	0.10940881125	0.1460908725	0.1	0.00031926855124999996	0.08465465300000001	0.6943651125	0.0011612960499999998	0.166420885	0.005	0.56233827125	0.12476085	0.51231316375	0.2849993887500001	1e-06	1e-06	1e-06	0.284179265	0.46319691125	0.15977026375	1.0502099125	0.792919975	1e-06	0.451516415	1.3145882	1e-06	1e-06	1e-06	1e-06	1.8055446625	1e-06	1.6095917	0.16664147	8.951977787499997	0.38426927875
0	0.05	0.1277354675	0.9672727975	0.9672264000000002	0.05	0.3635691325	0.019213775	0.58573663	2.00820125	0.9301399725	1e-06	1e-06	0.58537299	1.124908575	0.97311063	0.8052785375	0.8	0.80601141	0.99333114	0.8	0.8	0.8	0.8	0.8	0.8050534325	0.8	0.8	0.8015831499999999	0.8217223650000001	0.8010707275000001	0.80128987	0.8929106975	1.1061114	116175.53	1800000.0	0.010778015	3.6564029500000013	0.028529931	0.01	0.1399823875	0.17980932999999996	0.1507474175	0.1	0.0003226181475	0.0873756295	0.756779245	0.0017058117	0.1744369375	0.005	0.5797971	0.13662822000000002	0.5352468374999999	0.33456687	1e-06	1e-06	1e-06	0.32384663	0.47474202	0.18009574	1.107306225	0.8812596075	0.012770612	0.52143096	1.38213855	1e-06	1e-06	1e-06	1e-06	1.837155125	1e-06	1.6419159499999998	0.27768511	9.078411525	0.4077447825
0	0.1	0.23310155	0.96970337	0.96887959	0.05	0.3804265	0.019759919	0.59186443	2.1018446	0.934105565	1e-06	1e-06	0.69220305	1.1386595000000002	1.00754275	0.8367667	0.8225526249999999	0.83703661	1.0231157	0.8	0.8	0.81283376	0.810610045	0.80783469	0.83444155	0.82312805	0.805164625	0.829969795	0.85559515	0.828120105	0.81088005	0.93638685	1.12640635	117334.31	1812090.1	0.0110650805	3.74703195	0.029568161000000006	0.018687349	0.15025279	0.22753931	0.155076875	0.11966777	0.000326485015	0.09071836050000001	0.812734985	0.0026434553000000004	0.18520423	0.005	0.602550065	0.151589515	0.56143947	0.39314237	0.00672611865	1e-06	1e-06	0.363565245	0.49212731	0.210252375	1.17860495	1.020096	0.052327286	0.6075175749999999	1.48611465	1e-06	1e-06	1e-06	7.3861828e-05	1.8712780500000004	0.005702075500000001	1.69207895	0.450468365	9.2634031	0.43287278
0	0.25	0.4478464425	0.97323013	0.9709381575	0.051408047000000005	0.40514267	0.0207015115	0.6071431199999999	2.3179604	0.9398252575	0.035555615	0.012071506999999999	0.831768355	1.1610371000000004	1.0711686000000002	0.8984120375	0.89034049	0.904910015	1.07676845	0.815711795	0.8036420599999999	0.86353362	0.866151655	0.8563392725	0.9040543575	0.8793277374999999	0.8500555674999999	0.8967877975	0.940282855	0.8907259375000001	0.83464228	1.018085225	1.158025075	119129.625	1839879.7	0.011541073	3.89493285	0.03139365575	0.0479262125	0.168533595	0.29670616	0.1627831475	0.184237375	0.0003322296875	0.09587044275	0.8871917825	0.004671598575	0.20271219	0.0051039663	0.6438900300000001	0.17817318	0.60880454	0.489872015	0.060780152999999996	0.0096222216	0.014869441	0.44296291	0.51701087	0.26485639	1.3316273	1.238257	0.15959866	0.7391575549999999	1.6205169	0.01122326625	0.0043751199	0.0088898435	0.028320783	1.9256403	0.028171869750000002	1.76240815	0.6261665224999999	9.583705525	0.48723833
0	0.5	0.67435362	0.97712601	0.97292089	0.054570989	0.43406054	0.021911196	0.66939443	2.6998479	0.94428885	0.109899945	0.036693735000000005	1.047595	1.1802854	1.1328314	1.01008485	0.98938831	1.0034159	1.1221711	0.851507615	0.8113368750000001	0.956176175	0.96633198	0.94215032	1.0080535	0.969477195	0.91990504	1.00504385	1.0418738	0.989389715	0.871837505	1.09977345	1.1807221	121279.225	1888035.25	0.012054255	4.07443035	0.0334158115	0.11740219	0.18398164	0.381752295	0.17201665	0.28086435	0.00033890987	0.10313771	0.94337379	0.006961144800000001	0.221351555	0.005916216	0.6898666999999999	0.20952928	0.67399288	0.601564425	0.15903669	0.0414964845	0.057749731500000005	0.52609571	0.5446042600000001	0.34310325	1.539605	1.430224	0.317418035	0.873500245	1.7781982	0.032692902	0.012647396000000002	0.032778133	0.09658443300000001	1.96376365	0.069171713	1.83648875	0.7957304000000001	9.92875745	0.57161188
0	0.75	0.8706565725000001	0.98111912	0.974548705	0.06008361275	0.4641503175	0.023066271	0.790618075	3.576571525	0.9478117925	0.2382658075	0.075862396	1.386513925	1.1931811	1.1750265249999998	1.1138811000000002	1.097288925	1.10594215	1.1602982750000002	0.9053491775	0.8228427775	1.0662137749999998	1.0810721500000002	1.0517591	1.110605775	1.0730465000000002	1.0165243	1.1055716749999998	1.12847295	1.0906893999999998	0.9117348375	1.16100555	1.1946964249999998	123475.29750000002	1949951.0	0.01256885375	4.25234805	0.035440179249999995	0.1865130825	0.19477011	0.44603264	0.1813604075	0.37994706	0.0003455409825	0.11222079499999997	0.98195121	0.0093451786	0.23964998	0.008654144524999999	0.72912093	0.244784865	0.7636195325	0.710547835	0.288294775	0.09819859075	0.13084796999999998	0.6119887375	0.57366685	0.4322420425	1.7516763000000002	1.6419397	0.51286331	1.007760175	1.89704085	0.064474166	0.024252983	0.0679134175	0.2040760975	1.98914565	0.1230068275	1.9042589	0.95147981	10.29071125	0.6850705100000001
0	0.9	0.980978125	0.98507238	0.97580783	0.0661703065	0.49332548	0.024153107000000004	0.8	4.46409285	0.949845455	0.38205612	0.12332041	1.6985171	1.2	1.19828335	1.1807268999999998	1.1700806000000001	1.1714299499999998	1.1848735	0.97228675	0.836179305	1.15385375	1.15986715	1.14068665	1.17061905	1.1597594	1.1139554500000002	1.1694768999999998	1.1798706	1.1614953000000001	0.94895876	1.19576895	1.2	125559.75	2015595.6	0.013083643	4.419227200000001	0.037159419	0.2355346	0.2	0.48240289	0.190015445	0.45534427	0.000351542095	0.126070445	1.0	0.011425488	0.25551973	0.0091730644	0.76225438	0.278974725	0.8803262599999999	0.79746782	0.399688395	0.17906533	0.21703095	0.698262155	0.60164728	0.51583598	1.91823705	1.8175538	0.74299024	1.1328926000000001	1.9735267	0.10175903	0.038525234	0.11713727	0.32669907	2.0	0.180824765	1.955592	1.0719987	10.615172	0.82899612
0	0.95	1.0	0.987953165	0.97668398	0.070410929	0.512877605	0.02478975975	0.8	4.784315800000001	0.95	0.4656907925	0.15401342	1.834454	1.2	1.2	1.2	1.198320125	1.2	1.1971479999999999	1.0177314	0.8453801999999999	1.18668545	1.1871766249999998	1.1802489	1.19792785	1.189500975	1.1600348999999999	1.198438525	1.2	1.1938757	0.96950636	1.2	1.2	126650.88	2068337.1	0.013343509250000002	4.5214059	0.03806790325	0.261455295	0.2	0.49735558	0.1953349525	0.489281945	0.0003554552175	0.1353660875	1.0	0.012582754	0.26719264750000005	0.009341815975	0.785041055	0.30160140750000003	0.96284381	0.85543963	0.446413835	0.2369520925	0.29760515	0.7490191125	0.6202978925	0.5634762675	1.980803025	1.897907525	0.9068712025	1.210114225	2.0	0.12607069250000005	0.047293404	0.1526045	0.3989289525	2.0	0.2147136	1.979394875	1.129475975	10.829713	0.90892248
0	0.975	1.0	0.98993024	0.9773438075	0.07435029300000001	0.5289918675	0.02549264	0.8	5.004537149999999	0.95	0.5278849575	0.18445101875	1.925547	1.2	1.2	1.2	1.2	1.2	1.2	1.04610345	0.85383003	1.2	1.2	1.2	1.2	1.2	1.1915091499999997	1.2	1.2	1.2	0.9922939275	1.2	1.2	127767.10125	2120134.1	0.013560035249999998	4.622594187499999	0.03901274375	0.290235165	0.2	0.5	0.19948177875	0.5	0.00035921463250000003	0.14169575874999998	1.0	0.013667713	0.28019482124999995	0.0094309579	0.80271065875	0.320358875	1.02170165	0.90445192125	0.4805063975	0.2851729725	0.37251179	0.80103405	0.637706625	0.6132158212500001	2.0	1.9654639375	1.0936745375	1.2744181250000004	2.0	0.14488593875000005	0.05501887375	0.19352742	0.45620964875	2.0	0.24857058250000005	1.9964803	1.180129575	11.018094375	0.96405394
0	0.99	1.0	0.9917755404999999	0.9781006425	0.07816267400000003	0.5456497400000002	0.02631714535	0.8	5.252227895	0.95	0.61943779	0.2237662510000002	1.9976168	1.2	1.2	1.2	1.2	1.2	1.2	1.079639325	0.8667917695	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.01103592	1.2	1.2	129230.065	2184756.335	0.013823115150000002	4.7431149700000015	0.0401211684	0.31412871350000016	0.2	0.5	0.20346434	0.5	0.00036286878100000015	0.15223945650000004	1.0	0.014878639900000002	0.2979470905000001	0.009551574765	0.8296641495	0.3370397950000001	1.09864249	0.96610598	0.5	0.41508062	0.4511448040000001	0.86137057	0.65415434	0.6589216115000002	2.0	2.0	1.2453994	1.3520279000000002	2.0	0.16409987300000015	0.06603921030000005	0.23132269750000006	0.5272735	2.0	0.2844975520000006	2.0	1.2336756000000002	11.22852285	0.9950343865000002
1	True	0.18818164	0.96834035	0.97697475	0.050702493	0.57740126	0.027973223	0.65625094	2.0265909	0.94865735	0.044126285	0.017464774	1.6035881	1.1278837	1.1284646	1.1961624	1.139821	1.1870105	1.0196877	0.80299353	0.82327036	0.99048984	0.9941261	0.8	1.1333981000000002	0.94106994	0.84052648	0.8	1.1968395	0.99797693	0.80255753	1.1809743	1.1576866	118574.91	1895132.3	0.013678453	4.1308755	0.032459001	0.13048305	0.07708561400000001	0.49120044	0.13635038	0.46472699	0.00034686300000000004	0.13374979	0.26039146	0.0010976729	0.29816487	0.0060021245	0.95004432	0.24107672	0.56731211	0.57721933	0.20490257	0.024549078	0.0018748334	0.58876741	0.57476043	0.15511661	1.0630526000000002	1.5271483	0.78198697	0.57579529	1.119611	0.020022659	0.17079144	0.031097816	0.010962271	2.0	0.07661420299999999	1.8044059	0.44347794	9.3660912	0.47840069
1	Value	1e-06	0.976392	0.973751	0.05	0.815154	0.020647099999999998	0.738258	2.29002	0.9376959999999999	1e-06	1e-06	1.89979	1.19936	0.951809	0.8598020000000001	1.2	0.8690709999999999	0.936976	0.8	0.8	1.02787	1.2	1.1379299999999999	1.2	0.8	0.8	1.1291	1.2	0.830347	0.816339	1.2	1.2	104308.0	1982320.0	0.011441799999999998	4.79662	0.031217200000000004	0.17140999999999998	0.0159696	0.5	0.14993599999999999	0.11893499999999999	0.000341777	0.12661	1.0	0.0109151	0.224735	0.00837645	1.04082	0.09944810000000001	0.684293	0.610298	0.5	1e-06	1e-06	0.554999	0.619775	0.416761	2.0	0.888908	0.906856	0.515158	0.569217	0.0073646	0.287102	1e-06	0.597767	1.90438	1e-06	2.0	0.0570914	9.415989999999999	0.486734
1	0.01	1e-06	0.95458282	0.9652091998000001	0.05	0.50113772	0.018238211820000003	0.521103172	2.0	0.9110605426	1e-06	1e-06	1.208944408	1.0182007299999998	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.844165273	0.8	0.8	0.8258850482	1.123503786	95304.58222000004	1800000.0	0.010500739840000002	4.078114344000001	0.0244971522	0.049026513	0.01	0.4273233064	0.1149750526	0.1	0.0003203018162	0.086077926	0.3768579884000001	0.0036925294520000003	0.1584884254	0.005	0.888279948	0.01329875594	0.4462967392	0.2221460706	1e-06	1e-06	1e-06	0.3185395218	0.50366288	0.2338945676	1.443221334	0.4540557	0.2473939356000001	0.15057060000000005	0.013183323722000016	1e-06	0.1232119126	1e-06	1e-06	1.6613039199999995	1e-06	1.7996279	1e-06	8.575646273999999	0.3444679446
1	0.025	1e-06	0.959331992	0.9668208995	0.05	0.5412763335	0.01867147585	0.53400745	2.0	0.91505329	1e-06	1e-06	1.270488405	1.048781	0.81713862	0.8	0.8	0.8	0.8024269085	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8876953540000001	0.8	0.8	0.88043889	1.1336725	96191.30365	1800000.0	0.010706042800000001	4.154841815	0.025445638849999997	0.061109531550000006	0.01	0.4390956759999999	0.119963543	0.1	0.00032394733050000014	0.08910947895	0.5367999925000001	0.004981968525	0.167288474	0.005	0.911962588	0.02974569535	0.48215406299999997	0.2862479355	0.0230338808	1e-06	1e-06	0.3603474515	0.5263672275	0.261257784	1.5337253	0.562686362	0.3905638305	0.226686623	0.08145077895000001	1e-06	0.14577431	1e-06	0.005949629205000001	1.709615875	1e-06	1.830195835	1e-06	8.697386345000002	0.36210960799999997
1	0.05	1e-06	0.9622251	0.968225808	0.05	0.570193912	0.0190305278	0.572787051	2.0	0.918342234	1e-06	1e-06	1.3257968999999998	1.0689266000000002	0.84189878	0.8049703460000001	0.8136135480000001	0.8000022680000001	0.81819162	0.8	0.8	0.8	0.800060508	0.81715807	0.817812222	0.8	0.8	0.8	0.924258747	0.8	0.8	0.925471286	1.14338766	96948.6186	1813290.81	0.0109162276	4.2208858	0.026322681	0.0751049404	0.0100556825	0.45280485600000003	0.125279424	0.10216477	0.00032694657100000005	0.095018417	0.643577866	0.00602337297	0.17610973200000002	0.00537963419	0.9312111	0.044789559699999995	0.512589697	0.339088166	0.0539950312	1e-06	1e-06	0.390473201	0.543860992	0.283988353	1.59285905	0.6747837489999999	0.49095873	0.282591615	0.15910166799999995	1e-06	0.16987988699999998	1e-06	0.04301980560000001	1.74908139	1e-06	1.8532041500000005	1e-06	8.8283572	0.38007925299999995
1	0.1	0.015499002	0.965937374	0.96963575	0.05	0.614358988	0.0194551	0.61894425	2.0	0.92226482	1e-06	1e-06	1.39470518	1.0928921000000005	0.8819517859999999	0.834925136	0.8437029039999999	0.8286235359999999	0.8370558539999999	0.8	0.8	0.8223653659999999	0.828632452	0.8478205220000001	0.84912813	0.8161052179999999	0.8	0.8	0.97289047	0.8176449300000002	0.8065347140000001	0.987662846	1.15559648	97947.9428	1847288.4	0.011183036200000001	4.30410666	0.0273179158	0.08866870700000001	0.0183328022	0.464356404	0.130069194	0.127716408	0.00033074029200000013	0.101944312	0.743110782	0.0072200334	0.18496133399999998	0.005933887820000001	0.954149662	0.0636914	0.54704105	0.39842118	0.109313644	1e-06	1e-06	0.427128202	0.561067148	0.30984872199999997	1.66527042	0.77442467	0.59241807	0.348324246	0.24270256199999998	0.0047232658	0.20031022	1e-06	0.15063683	1.79375538	0.0043750074	1.88322366	0.006526790540000002	8.99294662	0.40557773
1	0.25	0.11199174	0.97161612	0.97161546	0.0531607495	0.678246585	0.020254649	0.662651045	2.02711195	0.929439925	0.023851767500000003	0.007688492000000002	1.5725398000000002	1.128615	0.96559166	0.893424765	0.921549185	0.8902350649999999	0.877271605	0.81038598	0.8034740199999999	0.883135325	0.89777092	0.92389008	0.92175732	0.874964075	0.8331179950000001	0.8353313	1.05823	0.879884715	0.82622386	1.07141625	1.1716776000000002	99653.5845	1915887.3	0.0115742895	4.460825700000001	0.029142184	0.11368216	0.0367261135	0.477705445	0.13816738	0.19036129999999998	0.00033662334000000003	0.11320206	0.85680614	0.0092834232	0.20053434	0.006633837849999999	0.99552382	0.094913585	0.60844521	0.496085495	0.226091865	0.010929452	0.018134582500000003	0.492288075	0.5865567899999999	0.352200665	1.7832935499999998	0.93135101	0.73864564	0.462841815	0.36712649999999997	0.030346341000000002	0.25302445	0.0094594591	0.2886656	1.8630987	0.0274452965	1.92694895	0.063023821	9.24392685	0.4586823450000001
1	0.5	0.28943164	0.97659846	0.9735148	0.060733645	0.74110078	0.021377506	0.69848721	2.1021575	0.9371223	0.082240203	0.030179384	1.750501	1.1597042	1.0580868	0.99001792	1.031493	0.98058698	0.92153352	0.83492558	0.81109329	0.98019557	1.0144086	1.0266956	1.0216174999999998	0.97238355	0.90568405	0.89693787	1.1253226	0.97167801	0.85851138	1.1371922	1.1853528	101691.89	1995060.9	0.012028714	4.6303257	0.031205879	0.14106096	0.069773664	0.48972177	0.14671056	0.28309421	0.00034348345	0.12482751	0.93500641	0.011757915	0.21905597	0.0073762429000000015	1.0366964	0.13258276	0.67376575	0.59925645	0.36001812	0.034401256	0.06290087400000001	0.5674609	0.61543301	0.39650252	1.8930671	1.1116658	0.88965046	0.5945283	0.51768823	0.075577977	0.3146408	0.033280651	0.43014177	1.925296	0.06692249900000001	1.9650456000000005	0.16195739	9.5482838	0.53436571
1	0.75	0.536248965	0.98143271	0.97525853	0.0739717175	0.80187122	0.022781809	0.73540337	2.2260863000000004	0.94372696	0.18425030000000006	0.067021421	1.889393	1.18257195	1.1372162000000001	1.09258515	1.12420425	1.0799381	0.96226423	0.872412185	0.82288329	1.0935656	1.1148577	1.1217541000000002	1.1137714	1.0818067500000002	0.99917898	0.987191255	1.1723643	1.0772033	0.8961117700000001	1.1806134	1.195103	103809.73	2078388.7	0.0124978895	4.7917994	0.033463348	0.165161275	0.11555177	0.497180705	0.155246355	0.38967301	0.000350188995	0.13813382	0.979792275	0.014155955499999998	0.23865198	0.008315201999999999	1.08107295	0.17164279999999998	0.743299225	0.7240610249999999	0.450356665	0.06940411	0.15222707000000002	0.6474832349999999	0.6474605999999999	0.44001786	1.96339845	1.33876385	1.01762385	0.714079555	0.66942926	0.12719689	0.37218709	0.073010461	0.5473490049999999	1.970624	0.12333713	1.9880308	0.28873141	9.88334535	0.6338822
1	0.9	0.7908643479999999	0.9853953759999999	0.97672398	0.0928566712	0.8627133	0.024623632000000003	0.776373196	2.4079727600000003	0.948098386	0.30997690199999994	0.112173366	1.9709468	1.19661812	1.18172396	1.15963038	1.17837486	1.1590947	1.0004383	0.918313758	0.838747848	1.1648385599999995	1.1733592199999998	1.17921654	1.1755737	1.16042656	1.09727526	1.0794001199999996	1.1995227999999998	1.1594797799999998	0.9293267059999999	1.2	1.2	105713.392	2161642.04	0.012926935	4.9097742	0.03563765	0.185957228	0.15840235799999994	0.5	0.16282127	0.45949011	0.00035653799800000016	0.15472094	1.0	0.0161642206	0.258748436	0.00967632124	1.1191978999999999	0.20900896	0.8054874160000001	0.8293991620000001	0.5	0.10745027	0.27387458800000003	0.716507982	0.67723411	0.47631264	2.0	1.5649910399999998	1.13128004	0.8298748339999998	0.8144397239999999	0.183154984	0.42649949200000004	0.11185943399999998	0.639784292	1.9959392	0.17890996199999992	2.0	0.43125793	10.2044224	0.7515614159999998
1	0.95	0.8886890599999998	0.987573485	0.9775754870000001	0.10418214799999996	0.8983976899999998	0.026149138799999992	0.7980915589999998	2.5346755	0.94982042	0.4072687609999996	0.14712993599999988	2.0	1.2	1.2	1.1879633	1.2	1.18732099	1.02611588	0.9440173620000001	0.8480372129999999	1.19298617	1.19958322	1.2	1.2	1.19179485	1.1439373599999991	1.1282095	1.2	1.19180411	0.951374367	1.2	1.2	106714.189	2230383.84	0.013203056300000002	4.966616200000001	0.037011223	0.19692793600000003	0.1795741269999999	0.5	0.16837610599999994	0.4883306	0.000360200599	0.17130195299999998	1.0	0.017325023000000002	0.269697377	0.010710677	1.14358666	0.23488520000000004	0.8388395649999998	0.9101117189999997	0.5	0.13261318800000002	0.35728822799999993	0.7611501200000002	0.696929018	0.5027920389999998	2.0	1.69039145	1.1920545299999998	0.9006894069999999	0.8938118129999996	0.215426058	0.4612509109999999	0.13392454099999995	0.69447571	2.0	0.21575907099999989	2.0	0.5359567259999994	10.3908295	0.8325189390000001
1	0.975	0.954534495	0.989346678	0.9782287609999999	0.11413472	0.9390152384999999	0.028246289450000024	0.8	2.7054501600000003	0.95	0.4854038530000005	0.18045231650000007	2.0	1.2	1.2	1.2	1.2	1.2	1.045021505	0.9716161584999999	0.8588721895000001	1.2	1.2	1.2	1.2	1.2	1.17811473	1.169567075	1.2	1.2	0.9747969935	1.2	1.2	107829.9605	2284928.2	0.01349106415	5.0	0.038047098250000015	0.20599678850000006	0.19432584450000004	0.5	0.17432701450000002	0.5	0.000364146139	0.18492208600000004	1.0	0.018367152750000008	0.2805723960000001	0.011010801500000002	1.1611380350000002	0.2626801610000001	0.8669322430000002	0.974908965	0.5	0.15296406050000005	0.4065202450000001	0.7962433625000002	0.714498882	0.5298429310000001	2.0	1.8067361200000005	1.248424475	0.96969485	0.9655862825000002	0.25274062350000004	0.495802543	0.15945164750000004	0.75609715	2.0	0.244539033	2.0	0.6423919845000006	10.5649075	0.8919533255000001
1	0.99	1.0	0.9911626144	0.9788811540000001	0.12367735539999945	0.9919988035999994	0.030119623319999938	0.8	2.8394736939999987	0.95	0.6136850581999993	0.20947948	2.0	1.2	1.2	1.2	1.2	1.2	1.0727861639999998	0.9998121601999992	0.8747615526000001	1.2	1.2	1.2	1.2	1.2	1.2	1.19470708	1.2	1.2	1.001649602	1.2	1.2	108898.6696	2358877.1	0.013987598919999995	5.0	0.03920608056	0.21805243	0.2	0.5	0.1808763088	0.5	0.00036796401	0.19581418719999988	1.0	0.019802453	0.2919811968	0.011162061819999994	1.1846240139999995	0.2903503635999997	0.9027219541999996	1.0421308479999989	0.5	0.17952779299999985	0.4509379413999999	0.8307764991999996	0.7466589964	0.5764632419999997	2.0	1.899759	1.3130949119999993	1.0769259999999996	1.0814634579999998	0.2974859855999997	0.5369735727999994	0.1807236174	0.8158141073999995	2.0	0.28006709739999985	2.0	0.7785966451999966	10.76608054	0.9673960845999996
2	True	0.15371022	0.98554811	0.97021457	0.050457599000000006	0.54748027	0.025278388	0.7581544	2.0006365	0.92301878	0.07867408599999999	0.0088840283	1.4855694	1.1918336	1.1970056999999998	0.89746794	0.81322747	0.87406084	0.98769058	1.0388594	0.81368731	0.8	0.81170465	0.8	0.84570437	1.1058153	0.86023218	0.85279435	1.2	1.0011284	0.80100081	1.015556	1.2	117950.94	1906974.8	0.013687437	3.9299247	0.028520928	0.085211576	0.059133618	0.49559251	0.14098544	0.34310738	0.00035435921000000003	0.17569656	0.25	0.0019380956	0.21791293	0.0076857438	0.94405233	0.32958082	0.60774912	0.27682588	0.096944242	0.0086893763	0.094515976	0.5080640000000001	0.55516923	0.37081792	1.6088957	1.2964625	0.4456847	0.8182136	1.4417783000000002	0.0041378657	0.42078723	0.015581789	0.13797358	1.9660292	0.20331114	1.5772309	0.85713982	10.799941	0.43649173
