Var	Scenario	2022	2022.25	2022.5	2022.75	2023	2023.25	2023.5	2023.75	2024	2024.25	2024.5	2024.75	2025	2025.25	2025.5	2025.75	2026	2026.25	2026.5	2026.75	2027	2027.25	2027.5	2027.75	2028	2028.25	2028.5	2028.75	2029	2029.25	2029.5	2029.75	2030	2030.25	2030.5	2030.75	2031	2031.25	2031.5	2031.75	2032
Projected cumulative UD person years	Developing OUD 50	0.0	899700.0	1789600.0	2669600.0	3539400.0	4398900.0	5248000.0	6086600.0	6914500.0	7731800.0	8538300.0	9334200.0	10119500.0	10894500.0	11659400.0	12414700.0	13160400.0	13896800.0	14624100.0	15342600.0	16052400.0	16753700.0	17446600.0	18131300.0	18808000.0	19476800.0	20137900.0	20791400.0	21437400.0	22076100.0	22707500.0	23331900.0	23949400.0	24560000.0	25163900.0	25761200.0	26352000.0	26936500.0	27514700.0	28086800.0	28652900.0
Projected cumulative UD person years	Diverted Rx Init	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254300.0	6096500.0	6929100.0	7752200.0	8565900.0	9370200.0	10165200.0	10951300.0	11728600.0	12497400.0	13257800.0	14010000.0	14754200.0	15490500.0	16219000.0	16939900.0	17653200.0	18359200.0	19058000.0	19749600.0	20434100.0	21111800.0	21782700.0	22446800.0	23104400.0	23755500.0	24400300.0	25038800.0	25671200.0	26297500.0	26917900.0	27532400.0	28141200.0	28744400.0	29342000.0
Projected cumulative UD person years	Diverted Rx Init 10	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254300.0	6096500.0	6929200.0	7752400.0	8566200.0	9370700.0	10165900.0	10952200.0	11729800.0	12498900.0	13259700.0	14012300.0	14757000.0	15493900.0	16223100.0	16944700.0	17658900.0	18365800.0	19065500.0	19758100.0	20443800.0	21122700.0	21794800.0	22460300.0	23119400.0	23772000.0	24418400.0	25058600.0	25692700.0	26320900.0	26943200.0	27559800.0	28170800.0	28776100.0	29376100.0
Projected cumulative UD person years	Diverted Rx Init 50	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402500.0	5254200.0	6096200.0	6928700.0	7751600.0	8564900.0	9368800.0	10163300.0	10948600.0	11725100.0	12492900.0	13252100.0	14003000.0	14745600.0	15480100.0	16206700.0	16925400.0	17636300.0	18339700.0	19035600.0	19724100.0	20405300.0	21079400.0	21746400.0	22406500.0	23059800.0	23706400.0	24346300.0	24979800.0	25606800.0	26227600.0	26842200.0	27450700.0	28053100.0	28649700.0	29240500.0
Projected cumulative UD person years	Diverted Rx Init 65%	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402500.0	5254100.0	6096100.0	6928500.0	7751200.0	8564400.0	9368100.0	10162300.0	10947300.0	11723400.0	12490600.0	13249300.0	13999500.0	14741300.0	15475000.0	16200500.0	16918100.0	17627900.0	18330000.0	19024400.0	19711400.0	20390900.0	21063300.0	21728400.0	22386500.0	23037700.0	23682000.0	24319600.0	24950500.0	25575000.0	26193000.0	26804700.0	27410200.0	28009600.0	28602900.0	29190400.0
Projected cumulative UD person years	Fent OD Risk	0.0	899700.0	1789800.0	2670400.0	3541500.0	4403100.0	5255300.0	6098100.0	6931500.0	7755700.0	8570800.0	9376700.0	10173700.0	10962000.0	11741900.0	12513500.0	13277200.0	14032900.0	14781000.0	15521500.0	16254500.0	16980300.0	17698800.0	18410400.0	19114900.0	19812700.0	20503700.0	21188200.0	21866200.0	22537800.0	23203100.0	23862300.0	24515400.0	25162500.0	25803800.0	26439400.0	27069300.0	27693700.0	28312600.0	28926200.0	29534600.0
Projected cumulative UD person years	Fent OD Risk 10	0.0	899700.0	1789800.0	2670400.0	3541400.0	4402900.0	5254800.0	6097300.0	6930400.0	7754200.0	8568700.0	9373900.0	10170100.0	10957500.0	11736400.0	12506900.0	13269300.0	14023800.0	14770400.0	15509400.0	16240800.0	16964900.0	17681700.0	18391300.0	19093900.0	19789600.0	20478500.0	21160800.0	21836500.0	22505700.0	23168600.0	23825300.0	24475800.0	25120300.0	25758900.0	26391700.0	27018800.0	27640300.0	28256300.0	28866900.0	29472100.0
Projected cumulative UD person years	Fent OD Risk 50	0.0	899700.0	1789900.0	2670600.0	3541900.0	4403900.0	5256700.0	6100300.0	6934800.0	7760400.0	8577100.0	9385100.0	10184500.0	10975500.0	11758400.0	12533500.0	13300800.0	14060600.0	14812900.0	15558000.0	16295900.0	17026900.0	17750900.0	18468100.0	19178600.0	19882600.0	20580100.0	21271300.0	21956300.0	22635100.0	23307800.0	23974600.0	24635600.0	25290800.0	25940400.0	26584500.0	27223100.0	27856400.0	28484400.0	29107200.0	29725000.0
Projected cumulative UD person years	Heroin Init	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254300.0	6096500.0	6929200.0	7752400.0	8566200.0	9370700.0	10165900.0	10952100.0	11729700.0	12498800.0	13259600.0	14012300.0	14757000.0	15493800.0	16223000.0	16944600.0	17658700.0	18365600.0	19065200.0	19757800.0	20443400.0	21122200.0	21794300.0	22459700.0	23118700.0	23771300.0	24417500.0	25057600.0	25691700.0	26319700.0	26942000.0	27558400.0	28169200.0	28774500.0	29374300.0
Projected cumulative UD person years	Heroin Init 10	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254400.0	6096600.0	6929300.0	7752500.0	8566400.0	9370900.0	10166200.0	10952600.0	11730300.0	12499600.0	13260600.0	14013500.0	14758400.0	15495600.0	16225100.0	16947100.0	17661600.0	18368900.0	19069100.0	19762200.0	20448400.0	21127900.0	21800600.0	22466800.0	23126500.0	23779900.0	24427000.0	25068000.0	25703000.0	26332000.0	26955300.0	27572800.0	28184800.0	28791200.0	29392200.0
Projected cumulative UD person years	Heroin Init 50	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402500.0	5254300.0	6096400.0	6929000.0	7752100.0	8565700.0	9369900.0	10164900.0	10950800.0	11727900.0	12496500.0	13256700.0	14008700.0	14752600.0	15488500.0	16216600.0	16937100.0	17650000.0	18355500.0	19053600.0	19744600.0	20428400.0	21105300.0	21775400.0	22438700.0	23095400.0	23745500.0	24389300.0	25026700.0	25657900.0	26283100.0	26902200.0	27515500.0	28123000.0	28724800.0	29321000.0
Projected cumulative UD person years	None	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254400.0	6096600.0	6929400.0	7752700.0	8566600.0	9371100.0	10166600.0	10953100.0	11730900.0	12500400.0	13261600.0	14014700.0	14759900.0	15497400.0	16227200.0	16949600.0	17664600.0	18372300.0	19073000.0	19766700.0	20453500.0	21133500.0	21807000.0	22473900.0	23134300.0	23788500.0	24436500.0	25078400.0	25714300.0	26344400.0	26968700.0	27587300.0	28200400.0	28808000.0	29410200.0
Projected cumulative UD person years	Nx Kits	0.0	899700.0	1789800.0	2670300.0	3541300.0	4402700.0	5254600.0	6097000.0	6929900.0	7753500.0	8567700.0	9372700.0	10168500.0	10955500.0	11733900.0	12504000.0	13265900.0	14019800.0	14765800.0	15504100.0	16234800.0	16958200.0	17674200.0	18383000.0	19084800.0	19779600.0	20467600.0	21148900.0	21823600.0	22491900.0	23153700.0	23809300.0	24458800.0	25102200.0	25739600.0	26371300.0	26997200.0	27617400.0	28232200.0	28841500.0	29445400.0
Projected cumulative UD person years	Nx Kits 10	0.0	899700.0	1789800.0	2670300.0	3541300.0	4402700.0	5254500.0	6096800.0	6929700.0	7753100.0	8567100.0	9371900.0	10167500.0	10954300.0	11732400.0	12502200.0	13263700.0	14017200.0	14762900.0	15500800.0	16231100.0	16953900.0	17669400.0	18377700.0	19079000.0	19773200.0	20460700.0	21141300.0	21815400.0	22483000.0	23144200.0	23799100.0	24447800.0	25090500.0	25727200.0	26358000.0	26983100.0	27602600.0	28216500.0	28825000.0	29428100.0
Projected cumulative UD person years	Nx Kits 50	0.0	899700.0	1789800.0	2670400.0	3541400.0	4402900.0	5255000.0	6097600.0	6930800.0	7754700.0	8569400.0	9374900.0	10171300.0	10959100.0	11738300.0	12509200.0	13272000.0	14026900.0	14774100.0	15513600.0	16245600.0	16970200.0	17687700.0	18398000.0	19101300.0	19797700.0	20487400.0	21170400.0	21847000.0	22517000.0	23180800.0	23838400.0	24489800.0	25135300.0	25774900.0	26408700.0	27036800.0	27659300.0	28276400.0	28888000.0	29494400.0
Projected cumulative UD person years	Nx Kits + Peer Recovery	0.0	899700.0	1789500.0	2669200.0	3538500.0	4397300.0	5245200.0	6082200.0	6908100.0	7722900.0	8526400.0	9318600.0	10099900.0	10870400.0	11630400.0	12380400.0	13120700.0	13851700.0	14573500.0	15286600.0	15991000.0	16687100.0	17375100.0	18055100.0	18727300.0	19392000.0	20049300.0	20699300.0	21342200.0	21978100.0	22607300.0	23229900.0	23845900.0	24455600.0	25059000.0	25656400.0	26247700.0	26833300.0	27413300.0	27987800.0	28557100.0
Projected cumulative UD person years	Own Rx Init	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254300.0	6096600.0	6929300.0	7752500.0	8566400.0	9370900.0	10166100.0	10952500.0	11730200.0	12499400.0	13260400.0	14013200.0	14758100.0	15495200.0	16224600.0	16946500.0	17660900.0	18368100.0	19068100.0	19761100.0	20447200.0	21126400.0	21798900.0	22464900.0	23124400.0	23777500.0	24424400.0	25065100.0	25699800.0	26328500.0	26951500.0	27568600.0	28180200.0	28786200.0	29386800.0
Projected cumulative UD person years	Own Rx Init 10	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254400.0	6096600.0	6929300.0	7752600.0	8566500.0	9371000.0	10166300.0	10952800.0	11730600.0	12499900.0	13261000.0	14013900.0	14759000.0	15496300.0	16225900.0	16948000.0	17662700.0	18370200.0	19070600.0	19763900.0	20450300.0	21130000.0	21803000.0	22469400.0	23129400.0	23783000.0	24430500.0	25071800.0	25707100.0	26336500.0	26960100.0	27578000.0	28190300.0	28797100.0	29398600.0
Projected cumulative UD person years	Own Rx Init 50	0.0	899700.0	1789800.0	2670300.0	3541200.0	4402600.0	5254300.0	6096500.0	6929200.0	7752300.0	8566100.0	9370400.0	10165500.0	10951700.0	11729100.0	12498000.0	13258600.0	14011000.0	14755400.0	15491900.0	16220600.0	16941700.0	17655400.0	18361700.0	19060700.0	19752600.0	20437500.0	21115500.0	21786800.0	22451300.0	23109300.0	23760800.0	24405900.0	25044800.0	25677600.0	26304300.0	26925100.0	27540100.0	28149300.0	28752900.0	29350900.0
Projected cumulative UD person years	Package	0.0	899600.0	1789100.0	2667700.0	3534700.0	4389700.0	5232200.0	6061700.0	6878000.0	7680600.0	8469400.0	9244400.0	10005600.0	10753200.0	11487500.0	12209200.0	12918700.0	13616500.0	14303100.0	14978800.0	15644000.0	16299100.0	16944300.0	17579900.0	18206300.0	18823500.0	19432000.0	20031900.0	20623400.0	21206800.0	21782300.0	22350200.0	22910600.0	23463900.0	24010100.0	24549500.0	25082300.0	25608500.0	26128500.0	26642200.0	27149900.0
Projected cumulative UD person years	Package 10	0.0	899700.0	1789400.0	2669000.0	3538000.0	4396200.0	5243400.0	6079300.0	6903800.0	7716800.0	8518200.0	9307900.0	10086200.0	10853200.0	11609400.0	12355100.0	13090600.0	13816400.0	14532600.0	15239700.0	15937800.0	16627100.0	17307900.0	17980400.0	18644800.0	19301200.0	19949800.0	20590800.0	21224400.0	21850700.0	22469800.0	23082000.0	23687300.0	24285800.0	24877800.0	25463300.0	26042500.0	26615600.0	27182700.0	27744000.0	28299700.0
Projected cumulative UD person years	Package 50	0.0	899500.0	1787900.0	2663300.0	3524100.0	4369100.0	5196900.0	6006600.0	6797300.0	7568500.0	8319800.0	9051000.0	9761800.0	10451900.0	11122100.0	11773000.0	12405500.0	13020200.0	13618000.0	14199500.0	14765600.0	15317000.0	15854200.0	16377800.0	16888400.0	17386500.0	17872500.0	18346800.0	18810000.0	19262400.0	19704500.0	20136500.0	20558900.0	20972000.0	21376000.0	21771400.0	22158400.0	22537200.0	22908300.0	23271700.0	23627700.0
Projected cumulative UD person years	Package (R&R)	0.0	899600.0	1788700.0	2666800.0	3533300.0	4387900.0	5230400.0	6061100.0	6880000.0	7687300.0	8483100.0	9267300.0	10040000.0	10801300.0	11551400.0	12290800.0	13019700.0	13738600.0	14447700.0	15147300.0	15837500.0	16518800.0	17191200.0	17855000.0	18510300.0	19157500.0	19796500.0	20427700.0	21051200.0	21667100.0	22275500.0	22876700.0	23470800.0	24057900.0	24638200.0	25211800.0	25778800.0	26339400.0	26893800.0	27442200.0	27984700.0
Projected cumulative UD person years	Package (Alternate)	0.0	899600.0	1789100.0	2667600.0	3534500.0	4389200.0	5231300.0	6060300.0	6875900.0	7677600.0	8465300.0	9239100.0	9998900.0	10744900.0	11477400.0	12197000.0	12904400.0	13599800.0	14283900.0	14956900.0	15619400.0	16271400.0	16913500.0	17545900.0	18168900.0	18782700.0	19387600.0	19983800.0	20571500.0	21151000.0	21722600.0	22286600.0	22843000.0	23392200.0	23934400.0	24469600.0	24998100.0	25520100.0	26035700.0	26545000.0	27048200.0
Projected cumulative UD person years	Package (Alternate) 10	0.0	899700.0	1789400.0	2669000.0	3537900.0	4396000.0	5242900.0	6078600.0	6902700.0	7715300.0	8516100.0	9305200.0	10082700.0	10848900.0	11604100.0	12348800.0	13083200.0	13807700.0	14522600.0	15228300.0	15924800.0	16612600.0	17291700.0	17962500.0	18625000.0	19279600.0	19926200.0	20565200.0	21196700.0	21820900.0	22437800.0	23047700.0	23650600.0	24246800.0	24836300.0	25419400.0	25996100.0	26566700.0	27131300.0	27690100.0	28243200.0
Projected cumulative UD person years	Package (Alternate) 50	0.0	899500.0	1787900.0	2663100.0	3523500.0	4367800.0	5194700.0	6003100.0	6792200.0	7561400.0	8310300.0	9038800.0	9746400.0	10432900.0	11099100.0	11745700.0	12373500.0	12983200.0	13575800.0	14152000.0	14712700.0	15258400.0	15789800.0	16307500.0	16812100.0	17304000.0	17783700.0	18251800.0	18708600.0	19154500.0	19590000.0	20015400.0	20431100.0	20837500.0	21234900.0	21623500.0	22003700.0	22375700.0	22739900.0	23096400.0	23445600.0
Projected cumulative UD person years	Peer Recovery	0.0	899700.0	1789500.0	2669200.0	3538500.0	4397100.0	5245000.0	6081800.0	6907500.0	7722000.0	8525200.0	9317100.0	10098000.0	10868000.0	11627500.0	12376900.0	13116600.0	13846800.0	14567900.0	15280100.0	15983700.0	16678900.0	17365900.0	18044900.0	18716100.0	19379700.0	20035800.0	20684700.0	21326400.0	21961100.0	22589000.0	23210300.0	23825000.0	24433300.0	25035300.0	25631200.0	26221100.0	26805300.0	27383800.0	27956900.0	28524700.0
