Scen	Var	Perc	2022.0	2022.25	2022.5	2022.75	2023.0	2023.25	2023.5	2023.75	2024.0	2024.25	2024.5	2024.75	2025.0	2025.25	2025.5	2025.75	2026.0	2026.25	2026.5	2026.75	2027.0	2027.25	2027.5	2027.75	2028.0	2028.25	2028.5	2028.75	2029.0	2029.25	2029.5	2029.75	2030.0	2030.25	2030.5	2030.75	2031.0	2031.25	2031.5	2031.75	2032.0
Bup Prov Capacity	Total overdose deaths	0.025	0.0	-0.0028399894173796614	-0.007337316347130459	-0.012325145592191113	-0.017787108360318	-0.023712745098747885	-0.03008745966783976	-0.036986428061076555	-0.04426194211590843	-0.052134032684133094	-0.06038706848585215	-0.06916390398758367	-0.07828608854714207	-0.08301409832001347	-0.0853608778972196	-0.08707405230440479	-0.08859159589632892	-0.0900915896634126	-0.09121757467581501	-0.09123575402765106	-0.09034062546441143	-0.08729318524926333	-0.08321514534171794	-0.0781877959392481	-0.07266544298577214	-0.06697338526026521	-0.0609499019720802	-0.055048004127110015	-0.048705306279927515	-0.04318074808365794	-0.03706437547310696	-0.030775881952432207	-0.02440848605022856	-0.017802560123342623	-0.01106800951270555	-0.0065092778242611	-0.004288558005155245	-0.0029708818933895484	-0.002035476344838885	-0.0014677618305428675	-0.0009920700977720926
Bup Prov Capacity	Total overdose deaths	0.05	0.0	-0.002816692939681083	-0.007274840391388773	-0.012212635208666226	-0.0176099252039555	-0.023458341198054625	-0.029770151547381333	-0.036573127464955106	-0.043839941501184844	-0.05153083021963258	-0.05973883239129339	-0.06824445170256861	-0.07692049091392869	-0.08130427606176271	-0.08335073366241523	-0.08509930884397957	-0.08605951607564225	-0.08628246221159129	-0.08503528335600422	-0.08152500672102748	-0.07670744195158657	-0.07156787222150579	-0.06590688894098243	-0.06003975650870854	-0.05426531190743347	-0.048211792596032775	-0.041995124303498395	-0.0354868355043032	-0.02911340721686679	-0.022450576343356884	-0.015301554620148447	-0.009537995690430644	-0.006122685790461768	-0.0042674280348278535	-0.0030567412250436885	-0.002330724721159967	-0.0017805520279248958	-0.0013035979568914592	-0.0009488050627216557	-0.0006232595069825377	-0.0003545880996773996
Bup Prov Capacity	Total overdose deaths	0.1	0.0	-0.0027856225258082587	-0.007195009551520273	-0.012080005568095117	-0.017405851862488227	-0.023198967431193353	-0.029449335048915073	-0.03612999180375933	-0.043261134709668775	-0.05073545093594398	-0.05860502870639569	-0.06659954939140417	-0.07427700705311777	-0.07787901092829995	-0.07831815823814882	-0.0762383514661305	-0.0724733709749582	-0.0681813017480664	-0.06322192589133749	-0.057992804924030764	-0.0525974727685445	-0.04711763248986684	-0.041304507374489985	-0.03544187549263439	-0.029419943199261236	-0.023043793535039325	-0.01715521504263983	-0.010830079975170116	-0.0069658680613478244	-0.0047359144553981184	-0.0034190455208239355	-0.0025777566514158246	-0.0019611407155633704	-0.0014649897817940129	-0.0011167338217633186	-0.00087732201385059	-0.0006192247081273472	-0.0004120978618486195	-0.00023554095067312042	-9.112145425560169e-05	0.0
Bup Prov Capacity	Total overdose deaths	0.25	0.0	-0.0027385321960990226	-0.007072566011422035	-0.011874390865159953	-0.01710367386324315	-0.022752402507843328	-0.02881113694649086	-0.035170768416797844	-0.04183322292015505	-0.04832473501511105	-0.05235758923312847	-0.05166388104058081	-0.04898502635804612	-0.0452009383325669	-0.040708338337775145	-0.035837172241758496	-0.030474556172741148	-0.02500288779322269	-0.019260341881991834	-0.01353042526055042	-0.008382535855255457	-0.005631479706837313	-0.004016266122926551	-0.0029978312252752007	-0.0023128393552724552	-0.0018212332327579583	-0.0014532249411046022	-0.0011363424711250355	-0.0008912338551082867	-0.0006931121416847046	-0.0005394341934680876	-0.0003814281318431724	-0.0002714589381090103	-0.00015630359368006152	-6.817237487643737e-05	0.0	0.0	0.0	1.0241120048885528e-05	3.8207950839077465e-05	7.180035485241932e-05
Bup Prov Capacity	Total overdose deaths	0.5	0.0	-0.0026829815541068404	-0.006920644783383933	-0.011593856165366788	-0.016647363995494328	-0.02202734121892033	-0.02729558897872576	-0.028876050597092882	-0.027203478520073814	-0.024359340625640533	-0.020311455082478874	-0.01593512750547645	-0.010881799205991872	-0.006798615846299165	-0.004444213099659119	-0.0030312775842838368	-0.0022214611830333043	-0.0016609114297709245	-0.0012692566138224792	-0.0009760699577278781	-0.0007665377662860118	-0.000606362791241292	-0.00046926414462409926	-0.0003578461072402578	-0.0002619853288217024	-0.0001765801040286576	-0.0001099993172455343	-4.7026642552477914e-05	0.0	0.0	0.0	1.7401762218482126e-05	4.394779002539163e-05	7.01847261993567e-05	9.905588733163251e-05	0.00012420957542908762	0.00014950106651109876	0.00017147350107060295	0.00019175986551241432	0.00021527713046691537	0.00023669682617412916
Bup Prov Capacity	Total overdose deaths	0.75	0.0	-0.002619458497958474	-0.0067205868926106084	-0.0109727041564979	-0.011902711380779519	-0.010286836758820844	-0.007331957671337469	-0.004391792110441583	-0.0027186550118409657	-0.0017781245583920427	-0.0012062789103805607	-0.0008633592162592611	-0.0006262233373736459	-0.0004617959994325842	-0.00034616473944976654	-0.00025121415350015176	-0.000179617555559	-0.0001167075558226259	-6.506337288162485e-05	-2.3607269788116014e-05	0.0	0.0	0.0	5.5878616742655575e-06	2.135845192570363e-05	4.1699438026792384e-05	6.245935960155499e-05	8.269720543953227e-05	0.00010250259796260642	0.0001252271942131471	0.00014582069315461054	0.0001693232393486689	0.00019137688484250725	0.0002138960427953347	0.0002357358549901046	0.00025681184650880426	0.0002796062104357565	0.00030390288667954857	0.0003245345729661679	0.00034794711203890553	0.0003714847755917763
Bup Prov Capacity	Total overdose deaths	0.9	0.0	-0.0013492355433396676	-0.0009917010327661969	-0.0005847171555254916	-0.00035577518132254255	-0.00022423944779089144	-0.00014556877013778782	-0.00010003188627387268	-7.046234622704175e-05	-4.9916267672415714e-05	-3.600231730948322e-05	-2.6581462524501147e-05	-1.9821809730846683e-05	-1.3480692352538158e-05	-9.896509656301667e-06	-5.057762245420917e-06	-1.7037348337925443e-06	0.0	0.0	6.92960297108169e-06	2.116821929177039e-05	3.849161615719899e-05	5.6985335815721474e-05	7.728233393406686e-05	9.787699262788479e-05	0.00011951428993394681	0.00014060206991830547	0.00016436896515624667	0.00018607772449703896	0.0002087092359709008	0.00023275908867361175	0.0002559700303553672	0.0002826660647918041	0.0003095833704389745	0.00033629677403417343	0.000362073818116767	0.00039487996612537366	0.0004279344351122923	0.0004645961367653325	0.000501542619137424	0.000543450057503981
Bup Prov Capacity	Total overdose deaths	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.296231734919986e-06	2.0892637956649336e-05	3.941786941280988e-05	6.04081520974662e-05	8.204873444642651e-05	0.0001069777135910691	0.00013060773763093125	0.0001547184918702706	0.00017896518178429365	0.00020420266897483346	0.00022815786795798803	0.0002522492221549204	0.0002776194704089164	0.00030365060749499147	0.0003317869968014569	0.00036314774991931016	0.00039716815925682435	0.0004328369072850146	0.00047048113808293156	0.0005098356482077197	0.0005524581621936346	0.0005986188659488118	0.0006497783046064703
Bup Prov Capacity	Total overdose deaths	0.975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6685387871880836e-06	1.3907625551013769e-05	3.399809476867839e-05	5.6744225725579915e-05	7.896143952850375e-05	0.0001050215550880275	0.00012970344476188303	0.0001576006580200067	0.00018199880564887005	0.00020701300124200328	0.00023371781442743566	0.0002603225777748709	0.0002859961722497743	0.00031256226191526883	0.0003449034028374489	0.00037538113401304436	0.0004127232427797324	0.00045256907232395325	0.0004976827296469994	0.0005465866129303647	0.0005983434249308742	0.000656968530873295	0.0007108740435337066	0.0007730774294305123
